image_id,concept_key,name_en,category,cultural_context,filename,image_size,style,background_style,prompt_en,reusable_for,linked_sense_count,prompt_template_version
IMG_ACTION_TO_BE_ILL,action_to_be_ill,To Be Ill,action_scene,universal,img__action_to_be_ill__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"A simplified person performing the action ""be ill"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft outdoor neutral scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_BUY,action_to_buy,To Buy,action_scene,universal,img__action_to_buy__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""buy"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_CALL,action_to_call,To Call,action_scene,universal,img__action_to_call__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""call"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_CLOSE,action_to_close,To Close,action_scene,universal,img__action_to_close__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"A simplified person performing the action ""close"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft outdoor neutral scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_COME,action_to_come,To Come,action_scene,universal,img__action_to_come__v1.webp,1024x1024,digital_art_flat_v3,minimal office-like scene,"A simplified person performing the action ""come"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, minimal office-like scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_COMPARE,action_to_compare,To Compare,action_scene,universal,img__action_to_compare__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"A simplified person performing the action ""compare"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft outdoor neutral scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_DO,action_to_do,To Do,action_scene,universal,img__action_to_do__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""do"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,prompt_templates_v2
IMG_ACTION_TO_DRINK,action_to_drink,To Drink,action_scene,universal,img__action_to_drink__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A simplified person performing the action ""drink"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft neutral gradient background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_DRIVE,action_to_drive,To Drive,action_scene,universal,img__action_to_drive__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""drive"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_DRIVE_A_CAR,action_to_drive_a_car,To Drive A Car,action_scene,universal,img__action_to_drive_a_car__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""drive a car"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_EAT,action_to_eat,To Eat,action_scene,universal,img__action_to_eat__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A simplified person performing the action ""eat"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft neutral gradient background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_ENTER,action_to_enter,To Enter,action_scene,universal,img__action_to_enter__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""enter"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_FEEL,action_to_feel,To Feel,action_scene,universal,img__action_to_feel__v1.webp,1024x1024,digital_art_flat_v3,minimal office-like scene,"A simplified person performing the action ""feel"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, minimal office-like scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_FIND,action_to_find,To Find,action_scene,universal,img__action_to_find__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""find"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_FLY,action_to_fly,To Fly,action_scene,universal,img__action_to_fly__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""fly"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_FOLLOW,action_to_follow,To Follow,action_scene,universal,img__action_to_follow__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""follow"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_FORGET,action_to_forget,To Forget,action_scene,universal,img__action_to_forget__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"A simplified person performing the action ""forget"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft outdoor neutral scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,prompt_templates_v2
IMG_ACTION_TO_GIVE,action_to_give,To Give,action_scene,universal,img__action_to_give__v1.webp,1024x1024,digital_art_flat_v3,minimal office-like scene,"A simplified person performing the action ""give"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, minimal office-like scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_GIVE_AS_A_GIFT,action_to_give_as_a_gift,To Give As A Gift,action_scene,universal,img__action_to_give_as_a_gift__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"A simplified person performing the action ""give as a gift"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft outdoor neutral scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_GO,action_to_go,To Go,action_scene,universal,img__action_to_go__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""go"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_GO_BACK,action_to_go_back,To Go Back,action_scene,universal,img__action_to_go_back__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""go back"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_GO_IN,action_to_go_in,To Go In,action_scene,universal,img__action_to_go_in__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""go in"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_GO_OUT,action_to_go_out,To Go Out,action_scene,universal,img__action_to_go_out__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""go out"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_HAVE,action_to_have,To Have,action_scene,universal,img__action_to_have__v1.webp,1024x1024,digital_art_flat_v3,minimal office-like scene,"A simplified person performing the action ""have"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, minimal office-like scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_HEAR,action_to_hear,To Hear,action_scene,universal,img__action_to_hear__v1.webp,1024x1024,digital_art_flat_v3,minimal office-like scene,"A simplified person performing the action ""hear"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, minimal office-like scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,3,prompt_templates_v2
IMG_ACTION_TO_HELP,action_to_help,To Help,action_scene,universal,img__action_to_help__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"A simplified person performing the action ""help"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft outdoor neutral scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,prompt_templates_v2
IMG_ACTION_TO_HIT_OR_STRIKE,action_to_hit_or_strike,To Hit Or Strike,action_scene,universal,img__action_to_hit_or_strike__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"A simplified person performing the action ""hit or strike"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft outdoor neutral scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_HOLD,action_to_hold,To Hold,action_scene,universal,img__action_to_hold__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""hold"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_JOKE,action_to_joke,To Joke,action_scene,universal,img__action_to_joke__v1.webp,1024x1024,digital_art_flat_v3,minimal office-like scene,"A simplified person performing the action ""joke"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, minimal office-like scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_KNOW,action_to_know,To Know,action_scene,universal,img__action_to_know__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""know"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,prompt_templates_v2
IMG_ACTION_TO_LAUGH,action_to_laugh,To Laugh,action_scene,universal,img__action_to_laugh__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""laugh"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_LEARN,action_to_learn,To Learn,action_scene,universal,img__action_to_learn__v1.webp,1024x1024,digital_art_flat_v3,minimal office-like scene,"A simplified person performing the action ""learn"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, minimal office-like scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_LIKE,action_to_like,To Like,action_scene,universal,img__action_to_like__v1.webp,1024x1024,digital_art_flat_v3,minimal office-like scene,"A simplified person performing the action ""like"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, minimal office-like scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_LISTEN,action_to_listen,To Listen,action_scene,universal,img__action_to_listen__v1.webp,1024x1024,digital_art_flat_v3,minimal office-like scene,"A simplified person performing the action ""listen"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, minimal office-like scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_LIVE,action_to_live,To Live,action_scene,universal,img__action_to_live__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""live"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_LOOK,action_to_look,To Look,action_scene,universal,img__action_to_look__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"A simplified person performing the action ""look"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft outdoor neutral scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_LOOK_FOR,action_to_look_for,To Look For,action_scene,universal,img__action_to_look_for__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"A simplified person performing the action ""look for"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft outdoor neutral scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_MAKE,action_to_make,To Make,action_scene,universal,img__action_to_make__v1.webp,1024x1024,digital_art_flat_v3,soft outdoor neutral scene,"A simplified person performing the action ""make"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, soft outdoor neutral scene background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_MOVE,action_to_move,To Move,action_scene,universal,img__action_to_move__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""move"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_OBTAIN,action_to_obtain,To Obtain,action_scene,universal,img__action_to_obtain__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""obtain"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_OPEN,action_to_open,To Open,action_scene,universal,img__action_to_open__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""open"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_PASS,action_to_pass,To Pass,action_scene,universal,img__action_to_pass__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""pass"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_PLACE,action_to_place,To Place,action_scene,universal,img__action_to_place__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""place"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_PLAY,action_to_play,To Play,action_scene,universal,img__action_to_play__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""play"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_PUT_DOWN,action_to_put_down,To Put Down,action_scene,universal,img__action_to_put_down__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""put down"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_RAIN,action_to_rain,To Rain,action_scene,universal,img__action_to_rain__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""rain"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_READ,action_to_read,To Read,action_scene,universal,img__action_to_read__v1.webp,1024x1024,digital_art_flat_v3,clean studio with floor shadow,"A simplified person performing the action ""read"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, clean studio with floor shadow background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
IMG_ACTION_TO_RECOGNIZE,action_to_recognize,To Recognize,action_scene,universal,img__action_to_recognize__v1.webp,1024x1024,digital_art_flat_v3,simple indoor scene minimal props,"A simplified person performing the action ""recognize"" in side view, modern flat digital art, vector-inspired clean shapes, soft gradients, clear gesture and body language, centered composition, simple indoor scene minimal props background, minimal and uncluttered, no facial features, no text, no letters, no numerals, no logos, no watermark, no border",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,prompt_templates_v2
